,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
214,2023-12-27,225.8433749603752,200.44998900745682,247.28519469155597,225.8433749603752,225.8433749603752,-1.6802832519840398,-1.6802832519840398,-1.6802832519840398,-1.6802832519840398,-1.6802832519840398,-1.6802832519840398,0.0,0.0,0.0,224.16309170839116
215,2023-12-28,225.44930830653345,198.04642914925256,247.36792129645596,225.44930830653345,225.44930830653345,-3.3399515940505826,-3.3399515940505826,-3.3399515940505826,-3.3399515940505826,-3.3399515940505826,-3.3399515940505826,0.0,0.0,0.0,222.10935671248288
216,2023-12-29,225.05524165269162,196.33711370967032,244.81903538402557,225.05524165269162,225.05524165269162,-3.14021327790516,-3.14021327790516,-3.14021327790516,-3.14021327790516,-3.14021327790516,-3.14021327790516,0.0,0.0,0.0,221.91502837478646
217,2024-01-02,223.4789750373244,198.46270089507087,246.53148810731463,223.4789750373244,223.4789750373244,-0.7246710724251828,-0.7246710724251828,-0.7246710724251828,-0.7246710724251828,-0.7246710724251828,-0.7246710724251828,0.0,0.0,0.0,222.7543039648992
218,2024-01-03,223.08490838348266,196.3771224325247,244.49597155816795,223.08490838348266,223.08490838348266,-1.6802832519877273,-1.6802832519877273,-1.6802832519877273,-1.6802832519877273,-1.6802832519877273,-1.6802832519877273,0.0,0.0,0.0,221.40462513149492
219,2024-01-04,222.69084172964085,194.25699875684532,244.51010249641735,222.69084172964085,222.69084172964085,-3.339951594054923,-3.339951594054923,-3.339951594054923,-3.339951594054923,-3.339951594054923,-3.339951594054923,0.0,0.0,0.0,219.35089013558593
220,2024-01-05,222.29677507579905,195.44510567820836,242.8840553494076,222.29677507579905,222.29677507579905,-3.1402132779185936,-3.1402132779185936,-3.1402132779185936,-3.1402132779185936,-3.1402132779185936,-3.1402132779185936,0.0,0.0,0.0,219.15656179788044
221,2024-01-08,221.1145751142736,193.6353071771218,241.17736264343898,221.1145751142736,221.1145751142736,-3.558934146815305,-3.558934146815305,-3.558934146815305,-3.558934146815305,-3.558934146815305,-3.558934146815305,0.0,0.0,0.0,217.5556409674583
222,2024-01-09,220.72050846043183,197.88979810800302,243.6319694730137,220.72050846043183,220.72050846043183,-0.7246710724220157,-0.7246710724220157,-0.7246710724220157,-0.7246710724220157,-0.7246710724220157,-0.7246710724220157,0.0,0.0,0.0,219.99583738800982
223,2024-01-10,220.32644180659,196.90738856173004,241.72680270923365,220.32644180659,220.32644180659,-1.6802832519853357,-1.6802832519853357,-1.6802832519853357,-1.6802832519853357,-1.6802832519853357,-1.6802832519853357,0.0,0.0,0.0,218.64615855460465
224,2024-01-11,219.93237515274825,192.45007214905627,239.71234231759033,219.93237515274825,219.93237515274825,-3.3399515940520477,-3.3399515940520477,-3.3399515940520477,-3.3399515940520477,-3.3399515940520477,-3.3399515940520477,0.0,0.0,0.0,216.5924235586962
225,2024-01-12,219.53830849890645,193.26612055664296,240.49143253691145,219.53830849890645,219.53830849890645,-3.1402132779205942,-3.1402132779205942,-3.1402132779205942,-3.1402132779205942,-3.1402132779205942,-3.1402132779205942,0.0,0.0,0.0,216.39809522098585
226,2024-01-16,217.96204188353923,192.9203938351084,240.03261165603197,217.96204188353923,217.96204188353923,-0.7246710724188482,-0.7246710724188482,-0.7246710724188482,-0.7246710724188482,-0.7246710724188482,-0.7246710724188482,0.0,0.0,0.0,217.23737081112037
227,2024-01-17,217.56797522969745,191.68911513466776,239.33573603253066,217.56797522969745,217.56797522969745,-1.6802832519890236,-1.6802832519890236,-1.6802832519890236,-1.6802832519890236,-1.6802832519890236,-1.6802832519890236,0.0,0.0,0.0,215.88769197770844
228,2024-01-18,217.17390857585568,189.48510040362984,236.99685789246135,217.17390857585568,217.17390857585568,-3.339951594056388,-3.339951594056388,-3.339951594056388,-3.339951594056388,-3.339951594056388,-3.339951594056388,0.0,0.0,0.0,213.83395698179928
229,2024-01-19,216.77984192201384,189.27518696624568,238.6174490469878,216.77984192201384,216.77984192201384,-3.1402132779225953,-3.1402132779225953,-3.1402132779225953,-3.1402132779225953,-3.1402132779225953,-3.1402132779225953,0.0,0.0,0.0,213.63962864409126
230,2024-01-22,215.59764196048843,187.812008635333,236.0840733405447,215.59764196048843,215.59764196048843,-3.558934146825513,-3.558934146825513,-3.558934146825513,-3.558934146825513,-3.558934146825513,-3.558934146825513,0.0,0.0,0.0,212.0387078136629
231,2024-01-23,215.20357530664663,191.16078549067703,239.39851161436832,215.20357530664663,215.20357530664663,-0.7246710724174199,-0.7246710724174199,-0.7246710724174199,-0.7246710724174199,-0.7246710724174199,-0.7246710724174199,0.0,0.0,0.0,214.47890423422922
232,2024-01-24,214.80950865280488,187.4591679420259,237.9102336913071,214.80950865280488,214.80950865280488,-1.6802832519822923,-1.6802832519822923,-1.6802832519822923,-1.6802832519822923,-1.6802832519822923,-1.6802832519822923,0.0,0.0,0.0,213.12922540082258
233,2024-01-25,214.41544199896305,185.51113599236615,233.58537230280166,214.41544199896305,214.41544199896305,-3.3399515940535127,-3.3399515940535127,-3.3399515940535127,-3.3399515940535127,-3.3399515940535127,-3.3399515940535127,0.0,0.0,0.0,211.07549040490954
234,2024-01-26,214.02137534512127,185.94930492557137,234.2108093308339,214.02137534512127,214.02137534512127,-3.140213277914634,-3.140213277914634,-3.140213277914634,-3.140213277914634,-3.140213277914634,-3.140213277914634,0.0,0.0,0.0,210.88116206720665
235,2024-01-29,212.83917538359583,184.71555104091973,232.8268110302719,212.83917538359583,212.83917538359583,-3.5589341468102464,-3.5589341468102464,-3.5589341468102464,-3.5589341468102464,-3.5589341468102464,-3.5589341468102464,0.0,0.0,0.0,209.28024123678557
236,2024-01-30,212.44510872975408,186.72804755715478,234.54757580332375,212.44510872975408,212.44510872975408,-0.7246710724159915,-0.7246710724159915,-0.7246710724159915,-0.7246710724159915,-0.7246710724159915,-0.7246710724159915,0.0,0.0,0.0,211.7204376573381
237,2024-01-31,212.05104207591225,187.2742410798219,234.44267215357155,212.05104207591225,212.05104207591225,-1.6802832519829398,-1.6802832519829398,-1.6802832519829398,-1.6802832519829398,-1.6802832519829398,-1.6802832519829398,0.0,0.0,0.0,210.37075882392932
238,2024-02-01,211.65697542207047,183.71725115268765,230.730558159835,211.65697542207047,211.65697542207047,-3.339951594057428,-3.339951594057428,-3.339951594057428,-3.339951594057428,-3.339951594057428,-3.339951594057428,0.0,0.0,0.0,208.31702382801305
239,2024-02-02,211.26290876822864,183.84680329730642,231.65182632434158,211.26290876822864,211.26290876822864,-3.1402132779066716,-3.1402132779066716,-3.1402132779066716,-3.1402132779066716,-3.1402132779066716,-3.1402132779066716,0.0,0.0,0.0,208.12269549032197
240,2024-02-05,210.08070880670326,179.9770642911668,230.57438065391582,210.08070880670326,210.08070880670326,-3.558934146809177,-3.558934146809177,-3.558934146809177,-3.558934146809177,-3.558934146809177,-3.558934146809177,0.0,0.0,0.0,206.52177465989408
241,2024-02-06,209.68664215286142,184.61182595453957,231.96028831152194,209.68664215286142,209.68664215286142,-0.7246710724128248,-0.7246710724128248,-0.7246710724128248,-0.7246710724128248,-0.7246710724128248,-0.7246710724128248,0.0,0.0,0.0,208.9619710804486
242,2024-02-07,209.29257549901968,182.62468531217513,231.14549711321663,209.29257549901968,209.29257549901968,-1.680283251983588,-1.680283251983588,-1.680283251983588,-1.680283251983588,-1.680283251983588,-1.680283251983588,0.0,0.0,0.0,207.6122922470361
243,2024-02-08,208.89850884517787,182.61191374189846,228.66443521674523,208.89850884517787,208.89850884517787,-3.3399515940545514,-3.3399515940545514,-3.3399515940545514,-3.3399515940545514,-3.3399515940545514,-3.3399515940545514,0.0,0.0,0.0,205.55855725112332
244,2024-02-09,208.50444219133607,181.36324064033687,230.16412584706637,208.50444219133607,208.50444219133607,-3.1402132779300684,-3.1402132779300684,-3.1402132779300684,-3.1402132779300684,-3.1402132779300684,-3.1402132779300684,0.0,0.0,0.0,205.364228913406
245,2024-02-12,207.32224222981063,182.20778706530137,227.18311459968777,207.32224222981063,207.32224222981063,-3.5589341468204543,-3.5589341468204543,-3.5589341468204543,-3.5589341468204543,-3.5589341468204543,-3.5589341468204543,0.0,0.0,0.0,203.76330808299016
246,2024-02-13,206.92817557596885,182.50814940645515,229.1545024627944,206.92817557596885,206.92817557596885,-0.7246710724096573,-0.7246710724096573,-0.7246710724096573,-0.7246710724096573,-0.7246710724096573,-0.7246710724096573,0.0,0.0,0.0,206.2035045035592
247,2024-02-14,206.53410892212707,180.60410084833075,232.52580774568307,206.53410892212707,206.53410892212707,-1.680283251987276,-1.680283251987276,-1.680283251987276,-1.680283251987276,-1.680283251987276,-1.680283251987276,0.0,0.0,0.0,204.8538256701398
248,2024-02-15,206.14004226828527,179.41887859245315,227.8089652103049,206.14004226828527,206.14004226828527,-3.3399515940588924,-3.3399515940588924,-3.3399515940588924,-3.3399515940588924,-3.3399515940588924,-3.3399515940588924,0.0,0.0,0.0,202.80009067422637
249,2024-02-16,205.74597561444347,180.39373097287776,226.591953271294,205.74597561444347,205.74597561444347,-3.140213277932069,-3.140213277932069,-3.140213277932069,-3.140213277932069,-3.140213277932069,-3.140213277932069,0.0,0.0,0.0,202.6057623365114
250,2024-02-17,205.35190896060166,186.80309850870336,235.79348496274767,205.35190896060166,205.35190896060166,6.222025746784792,6.222025746784792,6.222025746784792,6.222025746784792,6.222025746784792,6.222025746784792,0.0,0.0,0.0,211.57393470738646
251,2024-02-18,204.95784230675986,186.97662628555142,233.55135816472574,204.95784230675986,204.95784230675986,6.222027596424475,6.222027596424475,6.222027596424475,6.222027596424475,6.222027596424475,6.222027596424475,0.0,0.0,0.0,211.17986990318434
252,2024-02-19,204.56377565291805,177.04212906516022,226.90747307797693,204.5637577259183,204.56377565291805,-3.558934146819385,-3.558934146819385,-3.558934146819385,-3.558934146819385,-3.558934146819385,-3.558934146819385,0.0,0.0,0.0,201.00484150609867
253,2024-02-20,204.1697089990763,179.12665743337863,227.44944352366196,204.15026011080207,204.19830100312956,-0.7246710724217533,-0.7246710724217533,-0.7246710724217533,-0.7246710724217533,-0.7246710724217533,-0.7246710724217533,0.0,0.0,0.0,203.44503792665455
254,2024-02-21,203.77564234523447,178.00569956996122,224.30744551545018,203.72392511384925,203.8522031784091,-1.6802832519909627,-1.6802832519909627,-1.6802832519909627,-1.6802832519909627,-1.6802832519909627,-1.6802832519909627,0.0,0.0,0.0,202.0953590932435
255,2024-02-22,203.3815756913927,177.54042031330712,224.00749224441043,203.27427750595672,203.5325251399299,-3.3399515940560165,-3.3399515940560165,-3.3399515940560165,-3.3399515940560165,-3.3399515940560165,-3.3399515940560165,0.0,0.0,0.0,200.0416240973367
256,2024-02-23,202.98750903755086,177.57890921863844,224.69971951666992,202.81815952003228,203.2150651290238,-3.1402132779141456,-3.1402132779141456,-3.1402132779141456,-3.1402132779141456,-3.1402132779141456,-3.1402132779141456,0.0,0.0,0.0,199.84729575963672
257,2024-02-24,202.5934423837091,184.33486474041501,233.40075345433655,202.33815730128717,202.91424135354944,6.222025746786967,6.222025746786967,6.222025746786967,6.222025746786967,6.222025746786967,6.222025746786967,0.0,0.0,0.0,208.81546813049604
258,2024-02-25,202.19937572986726,183.99486163073075,232.26941770858772,201.86615655920258,202.60245835603297,6.222027596450716,6.222027596450716,6.222027596450716,6.222027596450716,6.222027596450716,6.222027596450716,0.0,0.0,0.0,208.42140332631797
259,2024-02-26,201.80530907602548,175.56757126923998,221.80679065488206,201.41728098960795,202.28555254991878,-3.558934146824489,-3.558934146824489,-3.558934146824489,-3.558934146824489,-3.558934146824489,-3.558934146824489,0.0,0.0,0.0,198.24637492920098
260,2024-02-27,201.4112424221837,177.79745685630172,224.38462337313004,200.94728163098182,201.9772822989975,-0.7246710724203252,-0.7246710724203252,-0.7246710724203252,-0.7246710724203252,-0.7246710724203252,-0.7246710724203252,0.0,0.0,0.0,200.68657134976337
261,2024-02-28,201.01717576834187,173.52712942560328,221.98233777069237,200.46407967840383,201.68941742994588,-1.6802832519811919,-1.6802832519811919,-1.6802832519811919,-1.6802832519811919,-1.6802832519811919,-1.6802832519811919,0.0,0.0,0.0,199.33689251636068
262,2024-02-29,200.62310911450007,172.9700330409719,220.4560598333288,199.9749371384373,201.44300204185808,-3.3399515940603566,-3.3399515940603566,-3.3399515940603566,-3.3399515940603566,-3.3399515940603566,-3.3399515940603566,0.0,0.0,0.0,197.28315752043972
263,2024-03-01,200.22904246065826,173.3827118055073,222.15604166797448,199.44455163453821,201.15356619266987,-3.1402132779161462,-3.1402132779161462,-3.1402132779161462,-3.1402132779161462,-3.1402132779161462,-3.1402132779161462,0.0,0.0,0.0,197.08882918274213
264,2024-03-02,199.83497580681646,181.54198768403518,229.64622932925658,198.95534863124362,200.87482698401936,6.222025746763705,6.222025746763705,6.222025746763705,6.222025746763705,6.222025746763705,6.222025746763705,0.0,0.0,0.0,206.05700155358016
265,2024-03-03,199.44090915297465,180.7029980322728,227.99509405213362,198.39710028657223,200.63822848685257,6.222027596447504,6.222027596447504,6.222027596447504,6.222027596447504,6.222027596447504,6.222027596447504,0.0,0.0,0.0,205.66293674942216
266,2024-03-04,199.04684249913285,172.74123464294775,219.74381715610303,197.83048217492467,200.39752900151737,-3.5589341468234204,-3.5589341468234204,-3.5589341468234204,-3.5589341468234204,-3.5589341468234204,-3.5589341468234204,0.0,0.0,0.0,195.48790835230943
267,2024-03-05,198.65277584529105,174.098440417309,222.79602378392988,197.29695994142457,200.12450946939688,-0.7246710724154185,-0.7246710724154185,-0.7246710724154185,-0.7246710724154185,-0.7246710724154185,-0.7246710724154185,0.0,0.0,0.0,197.92810477287563
268,2024-03-06,198.25870919144927,172.3181856161108,218.5962395772743,196.78266239435027,199.85388492078553,-1.6802832519788002,-1.6802832519788002,-1.6802832519788002,-1.6802832519788002,-1.6802832519788002,-1.6802832519788002,0.0,0.0,0.0,196.57842593947046
269,2024-03-07,197.8646425376075,170.9587759866008,218.83188880705626,196.21982576549578,199.6173224421975,-3.3399515940498397,-3.3399515940498397,-3.3399515940498397,-3.3399515940498397,-3.3399515940498397,-3.3399515940498397,0.0,0.0,0.0,194.52469094355766
270,2024-03-08,197.4705758837657,170.65848395567141,220.71423453432402,195.6788518575458,199.37331352136053,-3.140213277908184,-3.140213277908184,-3.140213277908184,-3.140213277908184,-3.140213277908184,-3.140213277908184,0.0,0.0,0.0,194.33036260585752
271,2024-03-09,197.0765092299239,180.96377606602817,228.0052613461768,195.1453905824344,199.13314059581282,6.222025746776615,6.222025746776615,6.222025746776615,6.222025746776615,6.222025746776615,6.222025746776615,0.0,0.0,0.0,203.2985349767005
272,2024-03-10,196.68244257608208,179.7668846992514,226.1681067280957,194.58994161760617,198.89685279279018,6.222027596434908,6.222027596434908,6.222027596434908,6.222027596434908,6.222027596434908,6.222027596434908,0.0,0.0,0.0,202.904470172517
273,2024-03-11,196.28837592224028,168.47630827636507,217.1716400453831,194.03912137139648,198.6525022515289,-3.558934146828524,-3.558934146828524,-3.558934146828524,-3.558934146828524,-3.558934146828524,-3.558934146828524,0.0,0.0,0.0,192.72944177541174
274,2024-03-12,195.8943092683985,171.5587720343216,219.6068061597354,193.480414892403,198.45091491777885,-0.7246710724139903,-0.7246710724139903,-0.7246710724139903,-0.7246710724139903,-0.7246710724139903,-0.7246710724139903,0.0,0.0,0.0,195.1696381959845
275,2024-03-13,195.5002426145567,169.38195118462272,217.48236668344762,192.92560411007517,198.24205991013972,-1.6802832519824888,-1.6802832519824888,-1.6802832519824888,-1.6802832519824888,-1.6802832519824888,-1.6802832519824888,0.0,0.0,0.0,193.8199593625742
276,2024-03-14,195.1061759607149,166.5251538155631,216.07246908594465,192.3312587492062,197.9996622156451,-3.3399515940541797,-3.3399515940541797,-3.3399515940541797,-3.3399515940541797,-3.3399515940541797,-3.3399515940541797,0.0,0.0,0.0,191.7662243666607
277,2024-03-15,194.7121093068731,168.19854343082315,216.41465749092208,191.73698356386944,197.80422824208387,-3.140213277910185,-3.140213277910185,-3.140213277910185,-3.140213277910185,-3.140213277910185,-3.140213277910185,0.0,0.0,0.0,191.5718960289629
278,2024-03-16,194.31804265303128,175.9942518227545,222.5410887052797,191.10711002199346,197.62289236571698,6.222025746768053,6.222025746768053,6.222025746768053,6.222025746768053,6.222025746768053,6.222025746768053,0.0,0.0,0.0,200.54006839979934
279,2024-03-17,193.92397599918948,177.57677741648112,224.62218477124745,190.57605144074273,197.43792805977037,6.22202759644108,6.22202759644108,6.22202759644108,6.22202759644108,6.22202759644108,6.22202759644108,0.0,0.0,0.0,200.14600359563056
